Date,Open,High,Low,Close,Adj Close,Volume
2020-03-31,1511.036621,1536.824951,1430.649414,1525.744019,1243.380127,12611832
2020-04-01,1493.911499,1515.267456,1472.958374,1510.432129,1230.901855,9809442
2020-04-02,1524.938110,1785.551636,1467.317261,1504.186523,1225.812134,10347714
2020-04-03,1507.007080,1518.088135,1480.614380,1500.358643,1222.692627,8504257
2020-04-06,1511.439453,1536.019043,1496.530640,1520.505737,1239.111084,9696802
2020-04-07,1537.832275,1555.360352,1508.280396,1525.945557,1243.544312,11492488
2020-04-08,1535.414551,1545.488159,1501.365845,1510.432129,1230.901855,17762548
2020-04-09,1541.055786,1572.283936,1518.490967,1555.561768,1267.679565,14422217
2020-04-14,1589.006104,1590.947144,1558.583740,1581.551636,1288.859497,8908890
2020-04-15,1594.445801,1621.040039,1573.089844,1581.551636,1288.859497,11256227
2020-04-16,1597.669312,1665.968140,1582.558960,1665.968140,1357.653320,14610201
2020-04-17,1705.658081,1705.658081,1662.140259,1672.818237,1363.235596,13570145
2020-04-20,1672.818237,1682.891846,1661.535767,1679.668213,1368.817871,7011687
2020-04-21,1664.557861,1689.338867,1644.007813,1662.744629,1355.026489,7682914
2020-04-22,1663.953491,1693.588867,1663.953491,1680.474121,1369.474731,7593150
2020-04-23,1685.510864,1712.306641,1677.854980,1706.463989,1390.654907,9416984
2020-04-24,1698.002197,1711.500854,1684.503540,1700.016846,1385.400879,6861725
2020-04-27,1702.031616,1718.552246,1696.994751,1715.530151,1398.043091,7099834
2020-04-28,1702.635986,1722.581665,1690.547729,1700.016846,1385.400879,11326742
2020-04-29,1691.152100,1713.918457,1677.436890,1689.338867,1376.698975,15267194
2020-04-30,1697.800659,1719.398438,1669.393188,1673.221191,1363.563965,13233907
2020-05-01,1662.140259,1662.140259,1613.182617,1623.054688,1322.681763,5376599
2020-05-04,1639.172485,1684.100586,1630.106201,1675.235840,1365.205688,9105083
2020-05-05,1688.734497,1699.099243,1671.609375,1680.272705,1369.310669,6078733
2020-05-06,1688.331543,1715.851440,1680.071167,1709.485962,1393.117432,10577272
2020-05-07,1717.343384,1730.637451,1669.997559,1686.921143,1374.728516,10591638
2020-05-11,1680.272705,1690.144775,1666.943359,1690.144775,1377.355713,14046917
2020-05-12,1686.719849,1721.372925,1682.891846,1719.559570,1401.326782,12404593
2020-05-13,1709.284546,1761.415283,1703.441895,1755.018555,1430.223511,13137723
2020-05-14,1721.574341,1731.647949,1651.506592,1653.879883,1366.291870,11687083
2020-05-15,1661.334351,1677.250610,1653.476929,1659.923950,1371.284668,6751011
2020-05-18,1692.360962,1702.837524,1673.422607,1699.613892,1404.073486,9106751
2020-05-19,1705.456543,1709.083130,1672.818237,1672.818237,1381.936890,7424326
2020-05-20,1673.825562,1708.075684,1672.012329,1697.800659,1402.575195,10971954
2020-05-21,1687.928589,1691.353638,1669.594727,1676.444702,1384.932861,14937111
2020-05-22,1661.334351,1682.983521,1652.268066,1675.437256,1384.100586,6427114
2020-05-26,1700.822754,1701.628540,1642.762695,1660.528442,1371.784058,11832298
2020-05-27,1658.715210,1678.257935,1635.861328,1660.729858,1371.950562,11875068
